f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,label,label_flip
2,31,61.92899,0,1,0,90,0,0,0,1,1,0,1,0,1,0,452,719,725,1020,0,0
0,38,92.4146,0,1,0,100,0,0,18,0,1,0,1,0,1,1,392,764,1586,1504,0,0
0,30,87.34669,1,0,0,100,0,1,482,0,1,1,3,0,0,0,184,347,1349,652,1,0
0,40,70.80637,0,0,0,100,0,0,0,0,1,0,1,0,0,0,228,738,1161,1060,0,0
0,27,70.01631,0,0,0,90,0,1,530,1,1,1,2,0,0,0,199,214,632,619,0,0
2,37,74.00493,0,0,0,100,0,0,0,0,1,0,1,0,1,0,600,403,901,690,0,0
3,37,80.55109,0,1,0,90,1,1,22,0,1,1,3,0,1,0,281,546,1264,1115,0,0
0,34,74.85754,0,1,0,100,0,1,288,0,1,1,3,0,0,0,200,362,1596,786,0,0
0,33,56.17313,0,1,0,90,0,1,79,1,1,1,3,0,0,1,278,285,542,415,0,0
2,27,76.71595,1,0,0,100,0,0,23,1,1,0,1,0,0,0,196,321,753,779,0,0
3,29,76.34193,0,0,0,90,0,1,778,0,1,1,1,0,1,0,169,498,776,627,1,1
0,39,69.39604,0,1,0,100,0,0,0,0,1,0,1,0,1,0,390,637,757,1305,1,0
0,46,82.79474,0,1,0,90,0,0,934,0,1,1,3,0,0,0,397,248,1045,1691,1,1
1,26,73.89135,0,0,0,100,0,1,129,0,0,0,1,0,1,0,460,368,934,1181,0,0
0,30,69.21948,0,0,1,100,0,0,0,1,0,0,1,0,1,1,274,466,663,420,0,0
1,27,78.49027,0,1,0,100,0,1,257,0,1,1,3,0,1,0,273,345,1438,836,0,0
0,21,76.99415,0,1,0,100,0,0,0,0,1,0,1,0,1,0,268,689,1546,1154,0,0
2,39,81.51786,0,0,0,100,0,1,475,1,1,1,3,0,0,0,305,183,1967,508,1,0
3,42,88.53751,0,1,0,90,0,0,0,1,1,0,2,0,1,1,250,401,986,685,0,0
2,32,85.52199,0,0,0,90,0,0,388,0,1,1,2,1,1,0,231,583,938,679,1,1
2,38,64.51102,0,0,0,100,0,1,0,1,1,1,1,0,1,0,476,531,1330,1242,0,0
0,27,71.51791,0,0,0,90,0,1,1037,0,1,1,3,0,1,0,221,396,686,1123,1,0
1,37,84.31485,0,1,0,100,0,1,0,0,1,0,2,0,0,0,266,301,1141,571,0,0
2,33,64.78266,0,1,0,100,0,1,386,0,1,1,3,0,1,0,213,301,580,819,1,1
0,26,107.94374,0,0,0,100,0,1,5,0,1,0,2,0,1,1,194,342,1260,876,1,1
0,37,61.96567,1,0,0,100,0,1,865,1,0,1,3,0,0,1,316,389,1207,408,1,1
3,39,79.10008,0,1,1,90,0,1,13,0,1,0,2,0,0,1,273,314,737,1419,0,0
2,29,69.5265,0,1,0,100,0,1,827,0,1,1,1,0,1,0,383,410,810,1392,0,0
2,43,84.35741,0,1,0,100,0,0,1319,1,1,1,1,0,1,0,200,536,1680,915,0,0
0,27,86.40286,0,1,0,100,0,1,395,0,1,0,2,0,1,1,288,393,1258,1839,0,0
1,28,108.46885,0,1,0,100,0,0,0,0,1,1,1,0,1,1,300,389,743,846,0,0
0,28,76.06958,0,1,0,90,0,0,5,0,1,0,1,0,1,0,424,796,651,416,0,0
0,25,55.22138,0,0,0,90,0,1,281,0,0,1,3,0,1,1,213,441,1021,1719,1,1
0,30,68.74479,0,0,0,90,0,1,172,1,1,1,2,0,1,0,250,496,1036,322,0,0
3,34,80.22237,0,1,0,100,0,0,326,0,1,1,1,1,1,0,257,317,797,1422,0,0
2,39,72.6699,0,0,0,100,0,1,14,0,1,0,1,0,1,0,246,407,979,772,0,0
0,37,61.5013,0,0,1,90,0,1,1324,0,1,1,3,0,0,0,373,214,1153,765,1,1
0,19,108.46328,0,0,0,100,0,1,739,1,1,0,3,0,1,0,255,241,922,871,1,1
3,42,106.11699,0,1,0,100,0,0,0,0,1,0,1,0,1,1,603,591,587,942,0,0
0,21,119.85388,0,0,0,100,0,1,824,0,1,1,3,0,0,0,235,547,861,698,0,0
0,39,55.26384,0,0,1,100,1,1,183,1,0,1,3,1,0,0,326,675,500,595,1,1
2,39,71.67475,0,1,0,100,0,1,791,0,1,1,1,0,1,1,332,300,658,770,1,1
3,34,66.21596,0,1,0,90,0,1,153,0,0,1,3,0,1,1,524,510,632,455,1,1
3,33,76.28551,0,0,1,100,0,1,504,0,1,1,3,0,1,1,191,247,525,510,1,1
3,26,73.88953,0,0,0,100,0,1,0,1,1,0,2,0,0,0,306,474,837,664,1,1
2,42,85.29817,0,1,0,100,0,0,5,0,1,0,1,1,1,1,233,309,953,1450,0,0
3,50,74.68863,1,0,0,100,0,1,19,0,0,1,2,0,1,1,331,336,936,1123,0,0
0,36,73.14422,0,1,0,100,0,0,0,0,1,0,1,0,0,0,225,444,1183,1098,0,0
2,30,72.52218,0,1,0,100,0,1,0,1,0,1,2,0,1,0,391,722,549,1385,1,1
3,27,99.64512,0,1,0,100,0,0,0,0,1,0,1,0,1,0,218,394,971,686,1,1
3,23,67.35821,0,0,1,100,0,1,0,1,1,0,1,0,0,0,385,545,1053,1314,0,0
0,39,88.5524,0,1,0,100,0,0,6,0,1,0,1,0,1,0,210,597,2343,1227,0,0
0,35,85.15469,0,0,1,100,0,1,22,0,1,1,2,0,1,1,251,493,753,1046,1,1
0,34,76.05751,0,1,0,100,1,1,2,0,1,1,3,0,1,1,183,303,1784,714,1,1
3,49,67.95976,0,1,0,90,0,0,0,0,1,0,1,0,1,1,383,335,1141,648,0,0
3,35,72.24886,0,1,0,100,0,0,0,1,1,0,1,0,1,0,460,320,622,1054,0,0
3,32,74.30221,0,1,0,100,1,0,0,0,1,0,1,0,1,0,257,538,1147,1067,0,0
3,26,72.81325,0,1,0,100,0,1,0,0,1,0,2,0,0,0,449,322,749,826,1,1
3,24,67.87795,0,1,0,91,0,1,0,1,1,1,2,0,1,1,237,538,526,470,0,0
3,35,71.06518,0,0,1,90,0,0,0,1,1,1,3,0,1,0,346,499,606,770,0,0
1,33,85.82435,0,1,1,100,0,1,508,0,1,1,2,0,1,0,308,247,752,725,1,1
1,42,67.17702,1,1,0,100,0,1,351,0,1,1,3,0,1,1,263,628,691,1599,1,1
0,23,80.65627,0,0,0,100,0,1,364,0,1,1,3,0,1,1,262,460,761,662,1,1
3,38,70.86964,0,1,1,100,0,0,9,0,1,0,1,0,1,0,644,783,1060,958,0,0
0,31,130.09057,0,1,0,100,0,0,9,0,1,0,1,0,0,1,176,676,2545,660,0,0
2,34,84.28187,0,1,0,100,0,1,215,0,1,1,2,0,1,1,465,307,1454,730,0,0
1,36,70.36396,0,0,0,100,0,1,498,0,1,1,2,0,1,1,297,385,849,1260,0,0
3,30,68.07851,0,0,0,100,0,1,912,0,1,1,3,0,1,0,394,440,715,1124,0,0
0,24,86.34671,0,0,0,90,0,0,0,1,1,0,1,0,0,0,210,412,738,429,0,0
0,29,95.95811,0,1,0,100,0,0,14,0,1,1,3,0,1,1,195,527,607,760,1,1
3,35,70.59342,0,1,0,100,0,0,0,0,1,0,1,0,1,0,473,564,983,1011,1,1
2,37,74.29894,0,1,0,100,0,1,2,1,0,1,1,1,0,1,376,378,608,959,0,0
2,35,73.6131,0,0,0,90,0,1,1421,0,0,0,2,0,1,0,284,484,1406,1145,0,0
0,32,67.81577,0,1,0,90,0,1,274,0,1,1,3,0,1,0,343,265,1347,544,1,1
0,38,104.62869,0,1,0,100,0,0,0,0,1,0,1,0,0,0,335,295,1172,475,0,0
2,39,68.77189,0,0,0,90,0,1,0,1,1,0,1,0,1,0,332,531,1286,1090,0,0
2,33,67.66436,0,0,0,100,0,0,0,0,1,0,1,0,1,0,489,433,1284,680,0,0
1,29,60.15292,0,0,0,100,0,1,404,1,1,1,1,0,0,0,296,367,707,975,1,0
0,32,68.51056,0,1,0,100,0,1,24,0,1,1,2,1,1,0,295,508,1032,648,0,0
0,36,70.15201,0,1,0,100,0,1,0,0,1,0,1,0,1,0,272,512,658,976,1,1
2,16,88.4591,0,1,1,100,0,1,0,0,1,0,3,0,1,0,441,595,1283,403,0,0
3,28,63.3026,0,1,0,90,0,1,621,1,1,1,1,0,1,1,349,553,1244,725,0,0
1,24,76.98943,0,1,0,100,0,0,1096,0,1,1,2,0,1,0,352,483,1602,784,0,0
3,35,63.0693,0,1,1,100,0,0,0,1,1,0,1,0,1,0,380,567,2989,967,0,0
0,22,72.74997,0,1,0,100,0,1,0,0,1,0,2,0,0,1,479,293,686,610,1,1
3,31,74.36584,0,1,0,100,0,0,7,1,1,0,1,0,1,0,290,541,1706,1083,0,0
0,28,85.24571,1,0,0,90,0,1,461,0,1,1,3,0,1,0,181,406,742,688,1,1
3,41,77.33427,0,1,1,100,0,1,927,0,1,1,3,0,1,1,185,326,509,654,0,0
2,36,74.92732,0,1,1,100,0,1,11,0,0,0,3,0,1,0,393,476,584,682,0,0
0,27,66.54797,0,0,0,100,0,1,413,0,1,0,1,0,1,1,408,358,739,657,0,0
0,22,76.34803,0,1,0,100,0,1,435,0,1,1,1,1,1,1,204,280,904,1170,0,0
3,29,87.18157,0,1,0,100,0,0,0,0,1,1,1,0,1,0,225,525,941,538,0,0
1,39,81.22314,0,1,0,100,0,1,882,0,1,1,3,0,1,0,174,416,702,1030,1,1
1,24,73.72865,0,1,0,100,0,0,404,0,1,1,1,1,0,0,199,537,712,724,0,0
3,34,90.44338,0,0,0,100,0,0,0,0,1,0,2,1,1,0,299,475,1892,1116,0,0
0,20,74.4534,0,1,0,100,0,1,978,0,0,1,3,1,1,0,196,461,1329,557,1,1
1,36,118.75902,0,1,0,100,0,0,6,0,1,0,1,0,1,1,456,550,692,641,0,0
2,40,85.30361,0,1,1,100,0,0,1,1,1,0,1,0,1,1,278,540,566,657,0,0
0,41,81.89939,0,1,0,100,0,1,14,0,1,1,1,1,1,0,223,415,2964,816,1,1
0,37,71.3562,0,1,0,100,0,1,757,0,0,1,3,0,0,0,204,346,1131,1059,0,0
1,25,112.79612,0,0,0,100,0,0,0,1,1,0,1,0,1,0,472,713,1622,804,0,0
2,31,82.17895,0,1,0,100,0,1,7,0,1,1,1,0,1,0,263,499,869,717,0,0
2,25,73.64201,0,1,0,100,0,0,0,1,1,1,1,0,1,1,342,323,667,778,1,1
2,40,66.50799,0,1,0,90,0,1,332,0,1,1,3,0,1,0,277,387,907,1106,1,1
0,44,98.61495,0,0,1,100,0,1,0,1,0,1,1,0,0,0,314,678,667,1016,0,0
3,35,83.95139,0,1,0,100,0,1,171,0,1,0,3,0,1,1,470,469,1295,668,0,0
0,40,77.38275,0,0,0,100,0,1,449,0,1,1,3,0,0,1,261,477,667,741,1,1
0,38,60.6649,0,1,1,100,0,0,0,1,1,0,1,0,1,0,407,387,698,691,0,0
3,20,97.33537,0,1,0,90,0,1,105,0,1,1,1,0,1,0,238,246,644,895,1,1
1,41,80.02677,0,1,1,90,0,1,155,1,1,1,3,0,0,1,472,400,726,589,0,0
3,27,85.65403,0,0,0,80,0,0,0,0,1,0,1,0,1,0,575,418,847,1030,0,0
0,29,65.50267,0,1,0,100,0,1,0,0,1,0,1,0,0,0,614,626,1166,462,1,1
2,29,68.13216,0,1,0,100,0,1,371,0,1,1,3,0,1,0,247,362,810,730,0,0
1,36,96.85833,0,1,0,90,0,1,0,0,1,1,1,0,1,0,465,389,1310,1116,0,0
0,35,63.11903,0,0,0,90,0,0,0,1,0,0,1,0,0,1,334,470,676,1162,0,0
0,31,87.47623,0,1,0,100,0,0,0,0,1,0,2,0,1,0,323,328,555,1053,1,1
0,35,62.4078,0,1,0,100,0,1,1,1,1,1,2,0,0,0,413,587,682,1779,1,1
1,20,83.56758,0,1,0,100,0,0,1346,0,1,0,1,0,1,1,345,315,1622,1387,0,0
2,36,73.04232,0,1,0,100,0,1,0,0,1,0,1,0,1,0,525,471,2005,753,0,0
2,27,69.46658,0,0,0,100,0,0,7,0,0,0,1,0,1,0,364,560,971,1285,0,0
2,26,107.82835,0,0,1,90,0,0,0,0,1,0,1,0,1,1,384,492,670,871,0,0
0,22,63.32695,0,1,0,100,0,1,1323,0,1,1,3,0,1,0,187,348,2752,712,0,0
0,33,92.47925,0,1,0,100,0,1,482,0,1,0,3,0,0,1,385,456,712,484,0,0
0,36,61.39146,0,1,0,100,0,0,19,1,0,0,1,0,0,1,249,443,531,500,0,0
0,31,79.90399,0,0,0,100,0,0,7,1,1,0,1,0,0,0,504,286,1076,643,0,0
1,24,65.54569,0,0,0,100,0,1,515,1,0,1,3,0,1,1,325,250,654,548,1,0
0,34,72.87712,1,1,1,90,0,1,31,1,1,1,3,0,0,1,357,345,1498,1975,0,0
1,34,73.52267,0,0,0,90,0,1,395,0,1,1,2,0,1,0,463,422,799,896,1,1
1,34,76.96795,0,1,0,100,0,1,907,0,1,1,1,0,1,0,169,455,979,1380,0,0
3,52,68.50641,0,0,1,100,0,1,10,0,1,0,1,0,1,0,494,335,813,548,0,0
3,39,72.91991,0,0,1,100,0,1,178,1,1,1,2,0,1,0,238,511,891,744,0,0
0,29,78.33765,0,0,1,100,1,1,1270,1,0,1,3,0,1,1,222,426,918,539,0,0
3,39,85.62094,0,0,0,100,0,0,10,0,1,0,3,0,1,1,482,427,660,1145,0,0
3,39,66.91039,0,1,0,100,0,1,921,0,1,1,3,0,1,0,352,196,1162,530,0,0
2,30,66.60284,0,0,0,90,0,1,824,0,0,1,3,0,1,0,237,456,1220,1023,1,1
0,40,77.44306,0,0,0,100,0,1,490,0,1,1,3,0,0,0,218,270,1111,960,1,1
2,39,88.23442,0,1,0,90,0,0,0,0,1,1,1,0,0,1,252,429,2490,1257,1,1
3,25,65.67011,0,0,0,100,0,1,0,1,1,1,3,0,1,1,211,544,717,1096,1,1
1,28,97.75092,0,0,1,100,0,0,0,1,1,0,1,0,0,0,391,1119,744,636,0,0
0,30,64.19702,0,0,0,100,0,0,0,1,1,0,1,1,1,1,256,572,1920,970,1,1
0,32,65.69213,0,0,0,90,0,1,406,0,1,1,3,0,1,0,287,549,978,941,1,1
2,33,71.45581,0,1,0,90,0,1,404,0,1,1,2,0,1,1,286,294,948,1350,1,1
3,40,78.33601,0,1,0,100,0,1,193,1,1,1,2,0,1,0,235,374,1201,946,0,0
0,27,68.57719,0,1,0,100,0,0,16,1,1,0,1,0,1,0,234,644,1590,1278,0,0
3,35,83.19903,0,0,0,100,0,1,309,0,1,1,3,0,1,1,168,315,863,517,1,1
1,39,87.40094,0,1,1,100,0,0,1,0,0,1,1,0,1,0,360,323,768,652,0,0
2,38,55.84412,0,0,0,100,0,1,0,0,1,0,1,0,0,0,249,372,698,728,0,0
0,23,89.27023,0,1,0,100,0,1,913,0,1,1,3,0,1,0,231,435,1544,995,1,1
2,39,70.15563,0,1,0,90,0,1,215,0,0,1,2,0,1,1,234,309,1199,529,1,1
2,31,52.74486,0,1,0,100,1,1,1846,0,0,0,3,0,1,0,233,283,3116,512,0,0
2,37,73.9567,0,1,0,90,0,0,0,1,1,0,1,0,0,0,269,571,556,652,0,0
0,36,60.86861,0,0,0,100,0,1,405,0,1,1,3,0,0,0,209,315,734,1064,1,1
0,32,69.80043,0,1,0,100,0,0,0,0,1,0,1,0,1,0,310,427,1137,879,0,0
3,29,78.03025,0,1,0,100,0,0,9,0,1,0,1,0,0,0,190,768,874,597,0,0
1,27,75.3964,0,1,0,100,0,1,11,0,1,0,2,0,1,0,202,732,782,635,1,1
1,34,74.81788,0,1,0,81,0,1,270,0,1,1,3,0,1,0,279,388,769,1623,0,0
3,32,71.32647,0,1,0,90,0,1,1342,0,1,1,2,0,0,0,282,521,1484,879,1,1
1,32,59.31935,0,1,0,90,0,1,587,1,0,0,1,0,1,0,257,556,1506,1056,1,1
0,38,82.15817,0,1,0,100,0,1,459,0,1,1,3,0,1,0,279,470,843,867,1,1
2,28,84.71685,0,1,0,100,0,1,292,0,1,0,3,0,1,1,429,381,1114,366,0,0
1,30,90.16875,0,0,0,82,0,0,876,0,1,0,3,0,1,0,401,614,639,1477,0,0
2,38,81.43743,0,1,0,100,0,0,15,1,1,0,1,0,1,0,304,412,1458,862,1,1
0,36,76.24421,0,1,0,100,0,1,840,1,1,1,3,0,0,1,194,259,1011,1137,0,0
1,42,73.07544,0,1,0,100,0,1,37,1,1,0,3,0,0,0,254,447,1218,776,0,0
1,21,83.33581,0,1,0,100,0,0,17,1,1,0,1,0,1,0,503,523,677,1421,0,0
2,37,78.26701,0,1,0,100,0,0,25,0,1,0,1,0,1,1,233,554,784,527,0,0
3,28,76.08822,0,1,1,100,0,0,0,0,1,0,1,0,1,0,423,475,475,594,0,0
0,16,68.43787,0,1,0,100,0,1,0,0,1,0,1,0,1,0,451,626,517,613,0,0
2,39,79.35717,0,0,0,100,0,1,492,0,1,1,3,0,1,0,210,372,1965,515,0,0
0,39,97.12422,0,1,0,90,0,0,0,0,1,0,1,0,1,0,427,421,1239,545,1,0
0,30,60.63398,0,0,0,100,0,0,5,1,1,1,2,0,1,1,341,647,622,754,0,0
0,35,71.92301,0,1,0,100,0,1,879,0,1,1,3,1,1,0,289,508,831,2377,1,1
0,45,82.49463,0,1,0,90,1,1,378,1,1,1,3,0,0,1,260,198,459,577,1,1
0,40,75.55259,0,1,0,100,1,1,365,0,1,1,2,1,1,0,239,311,874,979,0,0
2,38,65.98054,0,1,0,100,0,1,961,0,1,1,2,0,1,0,293,725,1349,1159,1,1
0,34,72.21308,0,1,0,90,0,0,0,0,1,0,1,0,1,1,358,428,901,731,0,0
0,39,107.64552,0,0,0,100,0,1,1248,0,1,1,3,0,1,0,487,339,1886,963,0,0
3,39,68.90198,0,0,0,100,0,1,4,1,0,1,3,1,1,1,210,526,835,991,1,1
1,38,61.02345,0,1,0,100,0,0,0,0,1,0,1,0,1,0,476,434,929,614,0,0
1,37,79.3827,0,1,0,90,0,0,413,0,1,1,3,0,1,0,490,416,710,610,0,0
0,43,102.04527,0,1,0,100,0,1,960,0,1,1,2,0,0,1,433,449,1425,1181,0,0
2,39,61.81097,0,0,0,100,0,1,885,0,1,1,2,0,1,0,345,714,1089,1333,0,0
0,31,72.37532,0,1,0,100,0,0,20,0,1,0,1,1,0,0,421,507,1523,705,0,0
0,26,66.18781,0,0,0,100,0,1,0,0,1,0,1,0,1,0,338,389,982,667,0,0
3,40,61.30866,1,1,0,100,0,1,530,0,1,1,3,0,1,1,352,173,997,648,0,0
3,31,57.49705,0,0,0,90,0,1,1317,0,1,1,2,0,1,1,258,339,1077,1200,0,0
2,41,77.50823,0,0,0,100,0,1,0,0,1,1,3,0,1,0,226,572,697,754,1,1
1,38,70.66602,0,0,0,100,0,1,0,0,1,1,1,1,1,0,306,365,656,713,0,0
0,29,73.88045,0,0,0,90,1,0,0,0,1,1,2,1,1,1,442,130,2427,833,0,0
0,28,137.11811,0,0,0,100,0,1,1100,0,1,1,3,0,0,0,295,467,1994,584,0,0
0,30,91.18229,0,1,0,100,0,1,10,0,1,0,1,0,1,0,271,665,1295,1626,0,0
3,42,75.79818,0,1,0,100,0,1,125,0,1,1,2,1,1,1,374,377,724,424,0,0
3,29,82.89117,0,0,0,90,0,1,673,1,1,1,3,0,1,1,206,399,744,528,1,1
3,49,67.63026,0,0,0,100,0,1,2,1,1,1,3,0,1,0,314,447,837,939,0,0
0,44,79.51253,0,1,0,90,1,1,290,0,1,1,3,0,0,0,319,251,1375,742,0,0
0,26,69.71688,0,1,0,100,0,0,0,0,1,0,1,0,1,0,375,550,1024,850,0,0
3,35,73.93153,0,0,0,90,0,1,0,0,1,0,1,0,1,0,449,254,607,664,0,0
0,25,74.63653,0,0,0,100,0,0,15,1,1,0,1,0,1,1,576,443,850,523,0,0
3,32,79.24247,0,1,0,100,0,0,10,0,1,0,1,0,1,0,436,531,1289,954,0,0
0,29,58.31156,0,0,1,100,0,1,229,0,1,1,3,0,1,1,207,403,1198,501,1,0
3,48,89.57924,0,1,1,90,0,1,360,0,1,1,3,0,1,0,173,184,1842,847,1,1
0,27,109.8628,0,1,0,100,0,0,9,0,1,0,1,1,1,1,238,276,859,1129,0,0
3,35,73.00667,0,1,0,100,0,1,344,1,1,1,3,0,1,0,193,637,836,572,1,0
2,42,55.72798,0,0,0,100,0,0,846,1,1,1,3,1,0,0,192,270,2038,1105,0,0
2,45,79.21865,0,1,0,90,0,0,0,0,1,0,1,0,1,0,441,459,837,1382,0,0
3,35,78.20891,0,0,0,90,0,1,817,0,1,0,1,0,1,0,517,311,632,974,0,0
3,21,67.57624,0,0,0,100,0,0,768,0,0,1,3,0,0,1,242,532,1799,729,0,0
0,33,78.5282,1,1,0,100,0,1,798,0,1,1,3,0,1,1,337,663,562,446,0,0
1,30,52.0737,0,0,1,100,0,0,6,1,0,0,1,0,1,0,227,288,642,935,0,0
1,37,71.79135,0,1,0,100,0,1,0,0,1,0,2,0,1,0,293,531,623,470,0,0
0,26,67.13518,0,0,0,90,0,1,478,1,1,1,3,0,1,1,211,369,1580,617,0,0
2,43,66.93995,0,0,0,100,0,1,0,0,1,1,3,0,1,0,338,443,1697,923,0,0
1,27,72.43835,0,1,0,100,0,1,386,1,1,1,3,0,1,0,350,291,812,1296,0,0
0,29,83.26005,0,1,0,100,0,1,448,1,1,0,1,0,1,0,385,574,784,854,0,0
2,33,61.01691,0,0,1,100,1,1,12,1,0,0,1,0,1,0,206,497,688,649,0,0
0,37,57.58416,0,0,0,100,0,1,324,0,1,1,3,0,0,0,287,308,2239,963,1,1
1,44,69.86829,0,1,1,100,0,1,974,0,1,1,3,0,0,1,323,284,513,601,0,0
0,38,60.52529,1,1,0,100,0,1,0,0,1,1,3,0,1,1,216,162,533,743,0,0
0,49,68.09406,0,1,0,100,1,1,445,0,1,0,2,1,1,1,294,282,885,996,0,0
0,29,67.41844,0,1,0,100,0,1,193,1,1,0,2,0,1,0,364,355,581,558,1,1
3,36,62.49384,0,0,0,100,0,1,22,1,0,1,2,0,1,0,463,670,1618,1055,1,1
0,34,68.54464,0,1,0,90,0,0,0,1,1,0,1,0,1,0,243,388,581,1000,1,0
3,40,78.59369,0,1,0,100,1,0,0,0,1,0,1,0,1,0,423,674,697,1201,0,0
2,36,67.28202,0,1,0,100,0,1,861,0,1,1,2,0,1,0,215,491,1034,1166,0,0
0,35,66.04001,0,1,0,100,0,0,11,0,1,1,1,0,1,0,219,529,941,1033,0,0
2,36,60.94889,0,1,0,100,0,1,801,0,1,1,2,0,1,0,273,290,1683,523,1,1
3,34,77.13098,0,1,1,81,0,1,691,0,1,1,3,1,1,1,251,273,1316,1111,1,1
3,27,52.95107,0,1,0,100,0,1,1,0,1,1,1,0,1,0,215,299,1542,713,0,0
2,39,63.39878,0,1,0,90,0,1,258,0,1,1,3,0,0,0,480,354,940,1149,0,0
0,42,54.54394,0,1,0,100,0,1,0,0,0,1,1,1,0,1,181,346,1293,741,0,0
2,28,59.9319,0,0,1,100,0,1,154,0,1,1,3,0,1,0,164,332,1518,1398,1,0
0,23,77.30829,0,1,0,100,0,0,0,1,1,0,1,0,1,0,450,410,1002,1139,0,0
3,31,75.26075,0,0,0,100,0,1,949,0,1,0,1,0,1,0,294,406,647,1124,0,0
1,36,60.81964,0,0,0,100,0,0,0,1,1,0,1,1,1,0,288,418,633,767,1,0
0,18,69.89909,0,0,1,100,0,1,972,1,1,1,3,0,0,0,256,550,408,1009,0,0
2,42,72.14863,0,1,0,100,0,0,0,0,1,0,1,0,1,0,288,600,1106,1212,0,0
3,27,62.17518,0,0,1,100,0,0,0,1,1,0,1,0,0,1,424,581,713,1006,0,0
3,30,77.63498,0,1,0,100,0,1,426,0,1,1,3,0,1,1,234,435,1130,528,1,0
0,31,78.49789,0,1,0,90,0,0,28,1,1,0,1,1,0,0,458,650,1319,1198,1,1
0,32,80.40947,0,1,0,100,1,0,15,0,1,0,1,1,1,1,248,656,761,1135,0,0
3,29,60.65986,0,1,0,90,0,1,293,0,1,1,3,0,1,0,186,368,1396,340,1,1
2,50,59.99942,0,1,0,100,0,1,1434,1,1,1,2,0,1,1,250,285,732,632,0,0
3,19,75.69372,0,1,0,90,0,0,885,0,1,1,2,1,1,1,155,202,1374,1022,0,0
3,36,66.29365,1,1,0,100,0,1,174,0,0,1,3,0,1,1,166,223,697,1034,1,1
3,28,60.79411,0,0,0,100,0,1,460,1,1,1,3,0,1,1,225,565,848,1625,0,0
2,38,88.23599,0,1,0,100,0,1,1494,0,1,1,3,0,0,1,267,280,778,500,0,0
1,41,76.94392,0,0,0,100,0,0,28,0,1,0,1,0,0,0,416,386,1006,520,0,0
0,39,68.32318,0,0,1,100,0,1,0,1,1,1,2,0,0,0,342,666,1104,585,0,0
0,33,73.09377,0,1,0,100,0,0,29,0,1,0,1,0,1,0,406,512,841,534,0,0
3,27,69.50403,0,1,0,90,0,1,5,1,1,1,3,0,1,1,418,482,1519,880,1,1
2,41,64.57164,0,0,0,100,0,1,291,0,0,1,3,0,0,0,353,244,864,572,1,1
3,40,83.20955,0,1,0,100,0,1,940,0,1,1,3,0,1,0,273,251,890,1117,1,1
0,28,61.84662,0,0,0,100,0,1,551,1,1,1,3,0,0,1,236,397,1104,747,1,1
3,30,81.32524,0,1,0,100,0,1,40,0,1,1,3,0,1,0,272,297,1255,839,1,1
0,36,91.67372,0,0,0,90,0,1,0,1,1,1,1,0,1,0,249,639,1329,1015,1,1
0,40,72.8794,0,0,0,100,0,1,327,0,1,1,3,1,0,0,216,305,933,437,1,1
0,27,70.60154,0,1,1,90,0,0,10,1,1,0,1,0,1,1,260,917,746,615,1,1
2,43,71.04947,0,1,0,90,0,1,384,1,1,1,3,0,1,0,282,262,687,611,1,0
1,35,77.11751,0,1,0,100,0,1,453,0,1,1,3,0,1,1,222,192,1611,635,0,0
2,43,83.80999,0,1,0,81,0,0,20,0,1,1,2,0,1,1,257,590,776,680,0,0
2,33,79.81055,0,1,1,90,0,1,273,0,1,1,3,0,1,1,273,546,1364,844,0,0
3,39,82.03801,0,0,0,100,0,1,480,0,1,1,2,0,1,0,292,327,757,960,0,0
0,30,79.72571,0,1,0,100,0,1,394,0,1,1,2,0,1,0,282,509,715,607,0,0
3,27,58.81851,0,1,1,100,0,0,8,1,1,0,1,0,1,0,435,536,1683,1210,0,0
0,38,92.89795,0,1,0,100,0,1,812,1,1,1,1,0,1,0,445,432,2199,660,1,1
1,45,66.92795,0,1,1,100,0,1,190,1,1,0,2,0,1,0,445,343,1773,793,0,0
3,36,86.25578,0,1,0,90,0,1,280,0,1,1,3,0,1,0,249,285,1045,792,1,1
2,35,67.43684,0,1,0,100,0,0,21,1,1,0,1,0,1,0,184,493,1487,621,0,0
0,43,82.41444,0,0,0,100,0,1,0,0,1,1,3,0,0,0,299,295,1215,847,1,1
3,36,68.50669,0,0,0,80,0,1,823,0,1,1,2,1,1,1,441,369,525,817,1,1
0,40,70.33428,0,0,0,100,0,1,290,0,1,1,1,0,0,0,247,526,677,833,1,1
0,32,71.92377,0,0,1,100,0,0,11,0,1,0,1,0,0,1,279,399,805,895,0,0
0,34,119.39093,0,1,0,100,1,0,4,1,1,0,1,0,0,0,631,356,1491,427,0,0
0,28,75.61402,0,0,0,100,0,0,0,1,1,0,1,0,1,0,398,732,2577,938,0,0
2,39,85.09657,0,0,0,100,0,1,178,1,1,1,3,0,1,1,394,402,1666,609,0,0
1,39,73.56662,0,1,0,100,0,1,821,0,1,1,3,0,1,0,381,367,1803,982,1,1
0,32,79.02802,0,1,0,90,0,0,116,0,0,1,2,0,0,1,255,527,728,836,1,1
2,43,89.98573,0,1,0,100,0,0,0,0,1,1,1,0,1,0,561,650,2491,981,0,0
3,39,80.5002,0,1,0,100,0,0,274,0,1,1,3,0,1,0,250,459,882,897,0,0
